author,base_url,subscribers,size,month_activity,profitability,date,prediction,text,ticker
pavelpower,https://www.tinkoff.ru/invest/social/profile/pavelpower,15839,до 5000000,33,330.09,2021-08-03 15:37,1,"Интересно, весь авиасектор, включая производителей деталей сейчас на спаде.

И казалось бы, почему бы сейчас не войти.
Все же стоит быть аккуратнее

Есть данные о перегретости рынка от Тинькофф, где тот же $SAVE один из упомянутых инструментов.

https://www.tinkoff.ru/invest/social/profile/Tinkoff_Investments/69974520-54e3-47c3-bac9-51606fb21c4e?utm_source=share

Сижу смотрю на этот сектор подбираю что же стоит взять


У кого какие идеи?",$BA 
pavelpower,https://www.tinkoff.ru/invest/social/profile/pavelpower,15839,до 5000000,33,330.09,2021-06-13 08:48,0,"Каждое лето к августу идёт спад на $ и золото, каждый август-сентябрь на оба инструмента повышается цена.

От части этот цикл связан с крупными игроками на рынке нефтеводородов.
Сдвиг по времени в пределах пары недель.

Сейчас обстановка более дистабилизиоованна в общемировой торговле
1. Ещё больше выход в евро-стран и Китая на зелёную энергетику, Россия при этом тоже идёт маленькими шагами
2. Видимо ставки делают на электроэнергию -> водород. Однако пока это капля в море. Но стратегия вырабатывается.

Интересно, все же как себя поведет в этом году $ и золото?

Я же планирую войти в них ближе к августу.
Посмотрим.",0
pavelpower,https://www.tinkoff.ru/invest/social/profile/pavelpower,15839,до 5000000,33,330.09,2021-06-03 08:38,-1,Наконец-то появились раздельные счета в Тинькофф Инвестициях ура!,0
pavelpower,https://www.tinkoff.ru/invest/social/profile/pavelpower,15839,до 5000000,33,330.09,2021-06-01 16:00,-1,"Работа Дениэля Канемана и любителем пошутить Амосом Тверски ""Теория перспектив: анализ решений в условиях риска"" в свое время перевернула мир принятия решений.
Их совместная работа на стыке статистики и психологии заслуживает внимания любого кто формирует свой портфель.

А прочитав книгу ""Думай медленно, решай быстро"" любой начинающий инвестор имеет значительный шанс пересмотреть свою методику выбора.",META PLATFORMS. .
pavelpower,https://www.tinkoff.ru/invest/social/profile/pavelpower,15839,до 5000000,33,330.09,2021-05-25 17:59,0,Как вы ставите вопрос и какой перед тем как купить какие-либо инструменты вашего портфеля?,0
pavelpower,https://www.tinkoff.ru/invest/social/profile/pavelpower,15839,до 5000000,33,330.09,2021-04-08 16:42,-1,"$PHOR сохраню себе в ленте, чтобы после открытия биржи подумать над стратегией и возможно добавить в портфель

По всем показателям хорошо выглядит в дополнение в противовес большого числа ИТ компаний в моем портфеле",$PHOR 
Axelrod_stream,https://www.tinkoff.ru/invest/social/profile/Axelrod_stream,24845,до 5000000,701,333.39,2024-04-16 11:31,1,"4540% в Тинькове с начала торговли тут

Начало: 29 января 2023 г. со 100 000р
Цель: 10 (сейчас 4 640 000 руб.) Без выводов и пополнений!

Основная идея рынка: «Боюсь коррекции, но готов покупать все что двигается». 

Я бы сказал «Рынок 5%» так как каждый день находится эмитент который на обьемах растет на 5-6%…

Коротко о ситуации на рынке:

$LEAS Европлан все также мой фаворит в среднесрочной перспективе (когда крупняк наиграется)! Буду временами спекулировать им…Надо проходить 1070 - думаю это вопрос времени!

$UPRO Юнипро как раз таки растет сегодня на 6%…Технически ничего особенного - нашли того кто отстал и вытягивают его наверх! Не торговал эту акцию и не особо жалею!

$POSI Позитив очень перспективный! Дивиденды небольшие, но они есть + впечатляющий апсайд учитывая планы компании на 2025 (если достигнут)! Рост здесь вполне закономерен, жду перехай!

$GLTR GLTR я упоминал в прошлом обзоре и бумага пробила 820 и ушла на 850! Можно много спорить о будущих капексах и мутной схеме переезда, но я думаю спекулятивно бумага будет расти, из за «дивидендных перспектив»!

Продолжается «битва инвалидов» $GTRK ГТМ и $EUTR Евротранса - кто же из них быстрее отскочит и осчастливит сидельцев?! Когда я был новичком - тоже застревал в подобных историях‍

$GEMC ЮМГ держу и жду новостей по СД по дивидендам и итоги 2023 года!

$NLMK НЛМК верю в рост, но оч много продаж здесь‍ Видимо рост продолжится ближе к концу апреля!

$MOEX Мосбиржа после остановки думаю продолжит расти - фокус на 230 и 232! Дело не размере дивидендов, а в том какая сейчас «логика отыгрывания дивидендов крупными игроками»

$FLOT Совкомфлот нравится…Думаю пройдет 140 среднесрочно! $NMTP НМТП тоже есть логика прохода 13 - нужно только время и они оба себя покажут!

$SMLT Много пошло разговоров о переоценке Самолета…У многих таргеты по 50% Пока спекулятивно не интересна, много «пилы» и уровней наверху которые надо пройти, чтобы уверенно расти! Аккуратно тут!

$SBER Рынок вялый, но мне нравится Сбер…Уверенно себя чувствует! Вот когда он поплывет - тогда можно будет начинать переживать за свои лонги!

Спасибо, что следите за моими обзорами и торговлей! Ситуация быстро меняется и поэтому это мое личное мнение в текущем моменте!

Всем удачи",0
Axelrod_stream,https://www.tinkoff.ru/invest/social/profile/Axelrod_stream,24845,до 5000000,701,333.39,2024-04-12 11:22,1,"4378% в Тинькове с начала торговли тут

Начало: 29 января 2023 г. со 100 000р
Цель: 10 (сейчас 4 480 000 руб.) Без выводов и пополнений!

Минимальное изменение счета с последнего обзора - не хватает понятных идей которые можно обьемно купить и взять хорошее движение! Рынок очень «рваный»! За последнюю неделю получил несколько обидных стопов По рынку:

$NLMK НЛМК в свой «тяжести» напоминает чем то Транснефть…Много продаж‍ По фундаменталу уже 235 как минимум должны были быть на сегодня, к дивам в мае мин цель 240-250!

$MOEX Мосбиржа и $BSPB БСП - это 2 бумаги которые на «шортах» могут тащить к див отсечкам! Они очень легкие, в отличие от НЛМК! В обеих может сложиться «вынос» как в ЛСР!

$YNDX Яндекс может пробить 4000, красиво поджимается на часовике!

$GLTR GLTR все также нравится чисто технически в пробое 800-818, хотя и понимаю, что пока мы торгуем расписками, то дивидендов нам скорее всего не видать! Мутная история, но как раз это и может двинуть бумагу выше

$ROSN Роснефть очень тяжелая, но кажется, что этой весной надо уходить выше 600! Слежу 590 и 600!

$GMKN ГМК Норникель и $RUAL Русал - две крупные истории которые я упустил, не ожидал такого роста! Думаю покупать поздно - нужна остановка/откат и затем будет видно!

$ZAYM Займер не удивил на IPO! Везде снимут последние штаны - и через кредит и через биржу

$SNGS Многие стали открыто говорить о недооценке Сургута обычки, возможно и сработает через проход 32! Но уровни тут значения не имеют, Сургут обычка «стреляет» редко, но это становится всем понятно по аномальным обьемам…

$LEAS Европлан - в него я верю среднесрочно, но это может занять время (бумагу нужно аккамулировать крупным игрокам), а также $NMTP НМТП - хоть и получил тут СТОП, все равно верю в уход выше 13 - готов учавствовать когда будут выносить «шорты»!

$PLZL Полюс одна из самых понятных и интересных историй последнего времени…Покупал по 11600 и сдал очень рано‍ Прокси от роста золота, жду коррекцию и Полюса и золота! Пока писал увидел золото по 2434 - дикий бычий тренд! Но слишком вертикально растет! 

В целом рынок просто переоценивает «забытые акции»… Вопрос кто следующий?! Все написанное - личное мнение автора! Удачи в торгах","$MOEX 
$YNDX "
Axelrod_stream,https://www.tinkoff.ru/invest/social/profile/Axelrod_stream,24845,до 5000000,701,333.39,2024-04-10 14:49,1,"Интересный был денек

Пришлось обидно отстопить $NMTP НМТП сегодня…Но я все еще в него верю, что он пойдет выше 13…Выше 13 я подключусь снова

Но когда я узнал новости по $NLMK НЛМК сразу пришлось стопить НМТП и перекладываться в НЛМК…Такая получилось прибыль от спекулятивной сделки (на фото)!

НЛМК может шагнуть намного выше (240-250 перед дивидендами)…С недавних пор это моя любимая бумага!

Также оч быстро:

$RNFT Русснефть и $GLTR GLTR могут продолжить свой отскок наверх!

$GEMC ЮМГ держу и особо не переживаю, на прибыль от спекуляций иногда его докупаю!

$EUTR Евротранс или $GTRK ГТМ - кто быстрее отскочит из этих «инвалидов»? Я ставлю на ГТМ‍

$LEAS Среднесрочно Европлан нравится больше всех…Чем дольше простоит, тем сильнее будет выход наверх!

$TRNFP Транснефть всех мучает в консолидации…Спекулятивно тут делать нечего, но можно просто «складировать» кэш в надежде на медленный рост!

$LSRG ЛСР творит чудеса «шортсквиза»…Компания и ее менеджмент явно переоценены!

$AFKS Система может продолжить свой отскок (хотя бы на тест 24-24.5), но это не точно

Такой вот короткий взгляд на рынок! Не ИИР! Всем удачи","NLMK 
UTR "
Axelrod_stream,https://www.tinkoff.ru/invest/social/profile/Axelrod_stream,24845,до 5000000,701,333.39,2024-04-09 04:57,1,"$TTLK Закрыл пока Таттелеком спекуляцию тут в Тинькове, на основном счете тоже немного закрыл и немного оставлю на проход 1.2

На данный момент это лучший трейд моего счета в Тинькове 200к хорошая прибыль для этого счета, учитывая что чуть больше года назад он сам был 100к",$TTLK 
Axelrod_stream,https://www.tinkoff.ru/invest/social/profile/Axelrod_stream,24845,до 5000000,701,333.39,2024-04-08 13:55,-1,"ТОП 3 текущие быстрые спекулятивные идеи:

3⃣ место: $FLOT Не самая «однозначная идея»…Бумага уже долгое время слабее рынка и имеет высоко не закрытый див гэп на 148…Но это стабильная компания и впереди итоговые дивиденды в июле…Думаю рынок скоро обратит на нее внимание и примется «мучить» шортистов при проходе/тесте 140…

2⃣ место: $NMTP  Сейчас на рынке главная идея это «охота на шортистов», а в НМТП при проходе 13 получится так, что все шортисты этого года будут в убытках и это будет отличная ситуация для шортсквиза…Думаю рано или поздно ММ пробьет 13 и сделает импульс - слишком простой для реализации выглядит эта ситуация (что то подобное делают в $TRMK ТМК)

1⃣ место: $TTLK Таттелеком с начала года был в хорошей консолидации 1-1.16 и  сегодня проходил 1.16 + это «шортовая бумага» + тут в мае дивиденды…Идеальный инструмент для небольшого шортсквиза и преддивидендного движения наверх…Техника+логика «шортсквиза» перед дивидендами тут должны сработать!

Не ИИР! Просто мое мнение по некоторым интересным инструментам! Нравится такая рубрика?!",0
Axelrod_stream,https://www.tinkoff.ru/invest/social/profile/Axelrod_stream,24845,до 5000000,701,333.39,2024-04-06 10:44,0,"«Система счетов» или как я страхуюсь от полной потери денег»

Я такой же человек как и все, имеющий свои слабости…Я давно понял 2 вещи:

1⃣ Человек не машина и может совершить ошибку независимо от своего опыта, качества торговой системы и тд

2⃣ В процессе торговли обязательно случится момент, который будет сложно предугадать и который может нести фатальные последствия для депозита, вплоть до обнуления

Поэтому я давно придумал свою «систему разделения счетов» по целям и задачам: от спекулятивных до инвестиционных…

Каким бы ты не был супер-трейдером, но если ты рискуешь ВСЕМИ своими деньгами в моменте ты можешь их потерять! Поэтому на данный момент мои счета выглядят так:


1⃣ Высоко спекулятивные счета (один здесь другой в Финаме). Емкость до 10 млн руб каждый! На них я могу торговать с макс плечами, рисковать, отрабатывать разные моменты торговой системы! Был раньше микро счет в 100к для лудомании, но я его закрыл потому что появились эти 2 счета Напомнимаю, что счет в Тинькове как раз и начинался со 100 000 руб, но скоро он перейдет в более высокую лигу Волатильность этих счетов меня не особо сильно волнует - они нужны, чтобы разгрузить мою тягу к «лудомании» и на которых потеря денег не является катастрофичной!

2⃣ Счет на котором я зарабатываю деньги на жизнь (2 счета открыты в БКС). Емкость до 20 млн руб на данный момент! Здесь более обдуманные сделки, плечо редко 2 или 3 (если я сразу покупаю 3-5 бумаг, но чаще торгую на свои деньги). До недавнего времени тут набирал позиции вплоть до 50 млн руб на 1 бумагу, но сейчас решил, что по риск-менеджменту лучше ограничить вход в бумагу до 15 млн руб, очень редко 20 млн руб!
Здесь я не ставлю заоблачных целей, пока цель стараться удваиваться каждый год (но и то это необязательно). Это рабочий депозит!

3⃣ Все излишки которые образуются по вышеуказанным счета (учитывая, что емкость там ограничена) переводятся в «счет-копилку»… Где он открыт секрет Здесь цель стоит: сохранить деньги и по возможности их преумножить! Это деньги которые я использую ТОЛЬКО если на рынке будет какая то «большая распродажа» или «супер неэффективность» в каком то инструменте! Самый большой счет! Этим счетом я не рискую, это «мой шаг назад» если я совершу ошибку на более мелких счетах!

Для чего это все?! Мозг так устроен, что если у вас все деньги на 1 счете, то вы сами того не замечая в момент кризисной ситуации можете рискнуть ВСЕМИ ДЕНЬГАМИ Например возьмете и начнете усреднять вертикально падающий актив и тогда ваши потери будут для вас ФАТАЛЬНЫМИ!

Тоесть таким образом, я хочу обмануть свой мозг, заранее с ним договорившись - тут ты можешь рисковать, а вот тут не стоит

Эта система приносит свои плоды - я всегда морально стабилен, так как понимаю, что любая «ошибка» на счетах 1⃣ типа НИКАК не скажется на общей сумме капитала и я смогу все вернуть обратно через более обдуманную и планомерную торговлю!

Надеюсь информация будет полезной! Удачных выходных",0
Axelrod_stream,https://www.tinkoff.ru/invest/social/profile/Axelrod_stream,24845,до 5000000,701,333.39,2024-04-02 09:21,0,"4224% в Тинькове с начала торговли тут

Начало: 29 января 2023 г. со 100 000р
Цель: 10 (сейчас 4 324 000 руб.) Без выводов и пополнений!

Счет растет вертикально вверх, как и рынок акций Почти все озвученные мною идеи рынок отыграл Что интересного (по просьбам подписчиков):

$GLTR Про GLTR я писал несколько раз и наконец бумага раскравает свой потенциал в полной мере..Тут и фундаментал+техника (пробой истхая)…Удерживать позиции можно, брать новые я бы не стал - стоп далековат!

$ALRS Алроса перспективная…80 пройти must have задача как мне кажется и на стопах шортистов можно вплоть до 85…Дальше будет видно!

$LEAS Европлан нравится мне, пусть немного «полежит на месте» и затем спекулянты за него возьмутся…Интересен будет выше 1000

$FIVE В Five слишком много эмоций у держателей - то эйфория и вверх, то все пропало и на стопах вниз…‍ Надо разобраться с связи с переездом какой будет навес акций?! В целом инвестиционно очень интересный актив, можно на часть капитала пытаться «удерживать позиции»!

$FLOT Совкомфлот в целом нравится…Спекулятивно интересен выше 140…Среднесрочно можно купить и по текущим 
Под дивиденды за 23 год…Инфовбросы про отказ Индии и тд не особо влияет - у компании большая часть контрактов ДОЛГОСРОЧНЫЕ!

$PLZL В прошлом обзоре писал о перспективах Полюса, а затем сам капил по 11610, правда сдал оч рано тутМожно удерживать позиции «подтягивая стопы наверх»…12000 пробили - сильные уровни теперь сильно выше!

$RNFT В Русснефти бешеные покупки на каких то нереальных обьемах Так много шортов? Жду коррекции, хайп скоро стихнет!

$EUTR Сколько же людей полегло в Евротрансе…Это нужно расценивать как ценный урок - нельзя покупать падающий актив! Запомните это и возможно больше так не влипните как в Евротрансе! На дневном графике пациент не падает признаков жизни, отскок возможен, но я бы на него не ставил!

$AFKS Система вчера была на каких то «запредельных анаболиках»…Все таки жду более длинную коррекцию (возможно горизонтальную, но хочется 23 и ниже) и формирование новых интересных уровней и идей в этой бумаге - рынку она явно интересна, а значит и мне

$TRNFP Транса пробила 1640 и почти долетела до 1660, но очень тяжелый стакан и много продавцов! Не уверен, что в ближайшие месяцы снова ее куплю- есть бумаги попроще и полегче в своей динамике роста!

$GEMC Юмг держу и иногда наращиваю на прибыль от спекуляций!

$OZON Озон сходил на коррекцию почти на 3700 и снова у хая…Визуально не хватает еще одной мощной волны роста до 4000 и затем коррекция как у Five

Спасибо за внимание! Это личное мнение автора! Работаем дальше",0
Axelrod_stream,https://www.tinkoff.ru/invest/social/profile/Axelrod_stream,24845,до 5000000,701,333.39,2024-04-01 11:38,-1,"$GLTR Очень нравится сегодня GLTR, хотя я его пока и продал, но цели вижу явно выше…

Тут явно есть неплохой покупатель - я его сегодня несколько раз подловил",$GLTR 
Axelrod_stream,https://www.tinkoff.ru/invest/social/profile/Axelrod_stream,24845,до 5000000,701,333.39,2024-03-30 16:14,1,"Раньше люди решали вопросы словами, или в крайнем случае «раз на раз»…

А теперь можно вызвать человека: «Пойдем выскочим в $SFIN ЭсЭфАй на 5 минут и узнаем кто круче»‍

Кто больше заработает за 5 минут‍ Какому «гению» это пришло в голову",SFIN ESEFAI. 
Axelrod_stream,https://www.tinkoff.ru/invest/social/profile/Axelrod_stream,24845,до 5000000,701,333.39,2024-03-30 12:51,1,"$UGLD Всякое видел конечно, но чтобы на «торгах выходного дня» в Тинькове акцию довели до планки…Такое впервые Спекулянты в ЮГК отчаянные",ЮГК 
Axelrod_stream,https://www.tinkoff.ru/invest/social/profile/Axelrod_stream,24845,до 5000000,701,333.39,2024-03-30 10:50,0,"Как «разогнать депозит»?! Осторожно «грааль»

Вы знаете почему так популярен во всем мире автомат Калашникова?! Потому, что он очень простой и надежный, работает и в жару и в холод, его легко освоить и использовать!

Также говорят,что чем сложнее план, тем выше вероятность, что он не будет воплощен в жизнь!

Простота - вот главный залог успеха в увеличении депозита в трейдинге!

1⃣ Найдите максимально простое «торговое действие» которое вы хорошо понимаете и которое на истории очень хорошо работает! (Я таких знаю десятки)

2⃣ Опишите, формализуйте его…Уточните все условия когда это работает или не работает и что вы должны делать когда эти условия сойдутся!

3⃣ Дисциплинированно сделайте это 1000, 10 000 или миллион раз и будет результат!

Главный плюс такого подхода: полностью отметается человеческий фактор и вы просто становитесь «машиной по зарабатыванию денег»

Не нужны лишнии мысли и эмоции…Как говорил Мавроди «Колебаться надо только при выборе цели, когда цель выбрана надо только действовать!» Так вот приложите умственные усилия в пунктах 1 и 2, а потом просто включите «автоматический режим»

Именно так казалось бы «слишком просто, чтобы быть правдой» я сделал 450% на конкурсе «Лучший частный инвестор 2021», на стратегии Comon у меня сейчас более 800% и в Тинькове около 4000%… Умеете лучше - напишите об этом комментариях 

Всем хороших выходных и успехов в «разгоне депозитов»",0
Axelrod_stream,https://www.tinkoff.ru/invest/social/profile/Axelrod_stream,24845,до 5000000,701,333.39,2024-03-28 12:01,1,"3902% в Тинькове с начала торговли тут

Начало: 29 января 2023 г. со 100 000р
Цель: 10 (сейчас 4 002 000 руб.) Без выводов и пополнений!

Рынок полон оптимизма, много сильных движений и возможностей Сразу по рынку:

$TRNFP Транснефть на «часах» неплохо смотрится на пробой 1640, но много продаж в стакане в т.ч. через айсберг-заявки…Специфика инструмента в его медленном и мучительном подъеме…

$AFKS Система перекуплена и я бы ожидал небольшой коррекции хотя бы на 21.5 и ниже (в идеале 21), но учитывая, что на рынке многие инструменты растут почти без откатов, не удивлюсь еще одной волне роста после «боковой разгрузки»…Вчера инструмент был явно на «шортовых стероидах»…

$SIBN Продолжается давление вниз в Газпромнефти…Причем $ROSN Роснефть уже отошла от продаж (видимо ликвидность инструмента позволила фондам раньше разгрузиться)…Хорошая акция инвестиционно (Гпн), но не удивлюсь еще одной волне падения 720-720…Ждем 1 апреля

$MTLR Мечел аутсайдер торгов, по текущим ценам я бы его не покупал…Интерес к нему вернется при возврате выше 300!

$OZON Озон вертикально растет и уже достаточно сильно перекуплен…Перекупленость снимать он умеет и жду уход ниже (3700 или ниже)…Но он тоже на «шортовых стероидах», поэтому перед коррекцией может быть еще «один удар вверх»…

$BANEP Баш преф отстал от обычки и вполне может уйти выше 2200…Для меня в широком смысле не очень привлекательный инструмент, но создают «шум» по поводу увеличения payout и более высоких дивидендах - на этом его могут дернуть выше!

$SFIN В ЭсЭфАй много спекулятивной игры, апсайд не такой большой, чтобы покупать по таким ценам‍ Кажется заложен уже весь позитив, переоценка произошла уже более чем в 3 раза…Если не пройдет 2050 будет «двойная вершина» на дневном графике

$ALRS Алроса может продолжить выше 78.7 и как минимум дойти до 80…Долгое время была темной лошадкой и может удивить рынок!

$PLZL Учитывая конъюнктуру цен на рынке золота нравится Полюс…Может уйти выше 12 000, но пока нет точки входа на покупку!

$GEMC ЮМГ кому то срочно понадобилось продать, если удержат 920-930, то скоро можно будет увидеть возврат котировок выше…Держу ее как облигацию!

$EUTR Евротранс не нравится по динамике, опасно низко сейчас оценивается рынком и не видно набора крупным игроком!

$SNGSP Сур преф пробивает хай за хаем…Компания дешевая и по таким ценам, но учитывая неопределенность будущих дивидендов по таким ценам эта бумага не интересна мне, даже спекулятивно!

Всем спасибо! Это мое личное мнение! Рынок может пойти выше и поэтому «стероидные акции» могут легко продолжить рост или рынок сделает рокировку и найдет новых героев, в любом случаем будем следить",ТИТАНЛАБС 
Axelrod_stream,https://www.tinkoff.ru/invest/social/profile/Axelrod_stream,24845,до 5000000,701,333.39,2024-03-26 11:09,-1,"Шортить или не шортить?! 

У меня было много увлекательных историй связанных с моим желанием «пошортить растущую бумагу» или наоборот очень «прибыльных шортов»… Вот некоторые из них:

$SBER Когда Сбер впервые пробивал в 2017 году уровень 200  была очень напряженная геополитическая обстановка (Северная Корея)…И со всех щелей на всех форумах все говорили, что рынок скоро упадет (к слову сказать так говорят все время сколько я торгую‍)…И вот Сбер пробивает 200 и мне кажется, что это «бред» и он скоро камнем полетит вниз и встаю в шорт с плечами…Вот только Сбер тогда за 3 дня сбегал на 220, а я впервые получил «жирный стоп» и ценный урок, что нельзя «шортить растущий тренд»…

$AFKS Иная история была с Системой когда ее исключали из индекса MSCI и когда она судилась с Роснефтью - тогда она падала НЕДЕЛЯМИ…Многие тогда «полегли» покупая дно, но мне хватило ума играть на понижение…Помню когда было очередное заседание суда один парень с форума был прямо в суде И я по факту одним из первых узнал об очередном проигрыше Системы…Тогда она за считанные минуты упала более чем на 10% Вот это я понимаю «игра на понижение»

$CHMF Северсталь и остальные металлурги характеризуются ОЧЕНЬ устойчивыми трендами - если они растут, то растут долго! Но я наслушавшись одного «псевдогуру» встал в шорт и потерял сон на пару недель…Благо тогда счет был небольшой и потери не были катастрофическими…Ценный урок: «Если человек советует шортить растущую, но «слишком дорогую» бумагу, посылайте его на…»

$UWGN и $SPBE Ну и совсем недавние “кейсы» по шортам - падение ОВК И СПБ Биржы…Обе падали не просто так, а из-за фундаментальных негативных факторов, причем многие покупали эти бумаги просто думая, что цена стала слишком «дешевой»…‍

Самыми доходными шортами были на обьявлении СВО (успел шортить фьючерсы на акции) и на отмене дивидендов $GAZP Газпрома…Причем еще до отмены дивов я видел раздачу через айсберги, но по своей глупости встретил эту новость в лонгах…Благо успел перевернуться и по итогу того дня неплохо заработал

Подытожим: шорт - это ВСЕГДА займ бумаги у брокера, а займ нужно возвращать…Поэтому вы всегда встаете в положение должника…Поэтому шортить надо только когда идет резкая фундаментальная переоценка акции вниз или на рынке «панические настроения»…Люди шортящие под «локальную коррекцию» или «потому что дорого» на рынке не задерживаются - они становятся топливом для последующего роста!

Всем удачи",$UWGN 
Axelrod_stream,https://www.tinkoff.ru/invest/social/profile/Axelrod_stream,24845,до 5000000,701,333.39,2024-03-22 07:39,1,"Часто спрашивают использую ли «плечи» и как так быстро тут зарабатываю деньги - вот мои 2 крайние более менее крупные сделки на $NLMK НЛМК И $MOEX Мосбирже…Только на них двоих сделках я заработал тут около 150 000.. А ведь когда то счет был 100 000… Поэтому да временами 1,2 плеча беру у брокера когда сильно уверен в позиции (не путать с усреднением‍)

Любой человек который не верит мои результатам может заработать 3 700 000 которые сейчас на этом счете - только изьявите желание и поставьте хотя бы 100 000 на это пари и тогда возможно заберете такие большие деньги Это по крайней мере лучше, чем писать что попало в комментах…

Работаем дальше",$NLMK 
Axelrod_stream,https://www.tinkoff.ru/invest/social/profile/Axelrod_stream,24845,до 5000000,701,333.39,2024-03-22 07:10,1,"3621% в Тинькове с начала торговли тут

Начало: 29 января 2023 г. со 100 000р
Цель: 10 (сейчас 3 721 000 руб.) Без выводов и пополнений!

Я вернулся из мини отпуска и готов покорять рынок дальше Ждем решение по ставке, а пока:

$GEMC Все также держу среднесрочно ЮМГ…Неплохая консолидация и планомерный набор обьема крупным игроком!

$NLMK НЛМК имеет хорошие перспективы роста, отстал сильно от $CHMF Северстали…Рынок пока никак не закладывает возможные дивиденды (во всяком случае во фьючерсах)!Временами торгую ее!

$MOEX Московская биржа также мне нравится в последнее время…История роста с хорошей див доходностью! Сегодня на ставке будет «волатилить»…Часто в стакане вижу «руку крупного игрока», он никуда не уходит из бумаги…

$SIBN Газпромнефть может отскочить после окончания продаж фондами…Жду еще пониже! Видимо рынок видит уменьшение «маржинальности» в переработке и также закладывает это в цену!

$TCSG В Тинькове кто то скупает «новую ликвидность», возможно это связано со слиянием…Хочется сыграть на повышение, но я подожду пока бумага остынет…

$SFIN ЭсЭфАй как и $LSRG ЛСР я считаю свое отыграли…Были большие обьемы и у крупняка была хорошая возможность выйти! За ЛСР вообще пока перестаю следить - не нравится менеджмент и перспективы по фундаменталу!

$LKOH Лукойл опасно покупать перед обьявлением дивидендов…Врядли будут сюрпризы - может быть фиксация, идти вверх бумаге пока тяжело!

$TRNFP Транснефть «широко пилит» на часах…Сильного роста не ожидаю, возможно спекулятивно станет интересной выше 1650!

 $AGRO Русагро и $GLTR GLTR - 2 интересные истории на редомициляцию, но пока очень сырые..По GLTR нет определенности по возможности выплаты дивидендов в РФ, но эти истории однозначно стоят того чтобы за ними следить!

$AFKS В Системе многие видят историю роста, я пока нейтрален к ней…Больше интересны ее «дочки» из которых она «высасывает» дивиденды, или будет высасывать (например Эталон)

Это все мое личное мнение, всем удачи и прибыли в торгах",ROSNEFT 
